Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,mean_Clusters
closely,2,8,2,5,2,4,2,2,9,3,3,10,4,2,3,4,3,2,3,4,3,10,8,2,3,0,2.46,1.29,0,30,1,468,Adverb,4.12
cluster,6,2,2,9,4,8,3,4,2,3,2,3,5,7,3,3,4,2,3,3,2,3,5,2,6,0,4.04,1.45,1,29,0.964285714,67,Noun,3.84
cold,2,3,2,3,2,2,4,2,2,3,3,4,4,3,2,2,3,4,3,2,2,3,3,5,2,0,3.85,1.3,5,31,0.999150671,6638,Adjective,2.8
collect,3,2,2,2,2,2,2,4,3,3,5,5,3,2,2,2,2,2,3,2,2,3,2,3,3,0,3.34,1.32,0,28,1,1020,Verb,2.64
colonial,10,7,2,2,6,10,6,9,6,2,10,6,2,2,10,3,3,2,8,2,2,9,6,9,8,0,2.75,1.38,0,30,1,105,Adjective,5.68
color,10,3,7,5,5,10,8,9,5,2,7,10,5,4,9,3,7,8,9,6,5,9,10,6,3,0,4.08,1.38,0,29,1,2011,Noun,6.6
combat,7,3,2,5,3,10,5,2,8,2,9,8,10,9,4,7,9,2,3,2,4,2,7,2,10,0,3.67,1.27,0,29,1,706,Noun,5.4
combine,3,2,4,3,2,3,2,3,2,2,4,2,2,4,4,2,2,2,2,4,5,2,3,3,2,0,3.41,1.32,0,28,1,113,Verb,2.76
come,2,2,3,2,5,4,3,2,2,3,2,5,2,3,7,2,5,4,5,2,2,3,3,6,2,0,2.72,1.67,0,27,1,160190,Verb,3.24
command,2,2,3,3,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,3,4,3,7,9,2,0,2.48,1.24,0,28,1,2225,Noun,2.88
commence,2,7,4,3,3,2,5,2,2,2,3,2,2,3,2,2,2,5,3,2,2,2,6,3,8,0,2.83,1.07,0,28,1,235,Verb,3.16
commercial,7,5,2,3,9,3,2,3,3,2,3,2,3,3,2,2,4,3,5,2,2,3,10,2,6,0,3.24,1.55,0,30,1,829,Adjective,3.64
commit,5,4,3,7,2,4,7,10,2,10,2,3,6,2,4,6,2,2,6,10,4,9,2,5,3,0,2.17,1.2,0,27,1,984,Verb,4.8
committee,4,5,4,6,3,3,5,4,5,6,5,5,5,4,5,5,5,2,4,6,4,2,5,2,3,0,4.14,0.99,0,29,1,1123,Noun,4.28
common,2,4,4,6,5,2,6,5,3,5,2,7,4,2,4,2,2,2,4,2,4,5,3,5,2,0,2.07,1.01,0,30,1,2275,Adjective,3.68
communication,9,3,3,2,2,2,2,2,8,4,3,9,2,3,4,5,6,2,4,2,3,2,5,9,2,0,2.9,1.54,0,28,1,528,Noun,3.92
community,3,4,4,3,3,3,7,2,7,7,3,7,3,3,6,2,2,2,3,3,2,6,4,3,2,0,3.52,1.37,0,29,1,1486,Noun,3.76
company,10,3,10,2,2,2,4,8,2,8,3,2,7,9,2,2,2,3,2,3,3,4,2,2,7,0,4.11,1.15,0,29,1,7507,Noun,4.16
competitive,7,8,6,10,9,2,3,2,10,3,7,5,2,2,2,4,4,2,2,2,4,10,8,6,2,0,1.89,1.05,0,30,1,214,Adjective,4.88
complement,6,5,3,8,4,2,4,2,2,4,2,2,5,4,2,3,4,2,4,3,3,3,2,6,8,0,2,1.12,0,28,1,39,Noun,3.72
complete,7,2,2,2,5,10,2,5,2,2,2,4,3,2,4,2,2,7,4,2,2,5,2,2,2,0,2.7,1.39,0,30,1,2636,Adjective,3.36
completion,9,6,10,2,2,9,9,8,4,2,3,9,10,3,9,8,2,5,9,8,8,7,7,4,4,0,2.33,1.24,0,28,1,79,Noun,6.28
complex,2,3,2,2,2,2,3,3,2,3,5,10,3,2,2,9,2,2,2,4,3,3,5,2,6,0,1.96,1.13,0,30,1,669,Adjective,3.36
composition,6,4,4,3,2,3,2,3,2,4,3,3,2,2,4,2,3,9,6,3,3,8,6,3,2,0,3.1,1.59,0,28,1,124,Noun,3.68
compound,5,5,5,5,3,5,3,2,3,4,4,4,5,2,4,5,2,3,2,5,4,4,4,3,3,0,3.03,1.43,0,28,1,361,Noun,3.76
concentrated,3,4,8,3,2,2,4,8,2,5,8,2,2,4,2,4,8,2,2,6,2,4,4,6,2,0,2.38,1.21,0,27,1,99,Verb,3.96
concentration,2,3,4,8,2,6,5,6,6,8,2,5,5,6,5,4,4,2,5,4,6,4,6,3,3,0,2.1,1.08,0,28,1,282,Noun,4.56
concern,6,6,4,2,3,6,6,3,2,7,6,4,2,2,3,4,4,2,2,6,5,2,2,2,2,0,1.7,1.02,0,28,1,1332,Noun,3.72
conclude,2,2,4,3,9,7,2,2,5,10,10,4,2,3,10,5,2,2,2,5,2,2,3,2,4,0,1.78,1.01,0,27,1,127,Verb,4.16
conclusion,3,2,3,5,2,2,2,3,2,3,5,4,2,3,3,3,2,2,5,3,2,6,6,3,3,0,2.11,1.1,0,28,1,465,Noun,3.16
concrete,2,2,5,3,2,4,2,2,2,4,7,2,3,5,2,3,4,2,5,2,2,2,2,4,5,0,4.59,1.05,0,32,1,379,Adjective,3.12
condition,9,2,4,2,5,2,5,2,10,5,5,9,5,2,10,6,3,4,2,5,5,7,3,7,6,0,2.15,1.23,0,28,1,1936,Noun,5
conduct,2,2,4,5,5,3,3,7,5,3,3,3,2,2,4,7,2,6,2,2,3,2,5,6,2,0,2.08,1.2,0,27,1,566,Verb,3.6
conference,4,5,2,7,4,4,6,5,3,6,4,6,4,3,5,5,7,5,7,5,5,3,9,2,3,0,3.86,1.27,0,29,1,1296,Noun,4.76
confidence,10,7,2,3,3,2,3,2,2,6,2,2,4,2,2,2,2,2,2,2,3,2,4,2,2,0,2.17,1.12,0,28,1,993,Noun,3
